owner,name,full_name,stargazer_count,fork_count,language,total_releases,avg_release_interval_days,release_type,collaborator_count,sonarqube_analyzed,sonarqube_analyzed_at,bugs,vulnerabilities,code_smells,sqale_index,coverage,duplicated_lines_density,ncloc,complexity,cognitive_complexity,reliability_rating,security_rating,sqale_rating,alert_status
opencart,opencart,opencart/opencart,7946,5009,PHP,35,68.0,slow,49000,True,2025-11-16T20:54:11.196958,4113,1,36087,216086,0.0,32.8,785538,64828,118215,5.0,4.0,1.0,OK
OrchardCMS,OrchardCore,OrchardCMS/OrchardCore,7936,2533,C#,37,52.5,slow,32200,True,2025-11-16T20:54:11.203607,271,0,9108,57563,0.0,7.9,292562,29638,88277,4.0,1.0,1.0,OK
SwiftUIX,SwiftUIX,SwiftUIX/SwiftUIX,7910,485,Swift,23,61.5,slow,6200,True,2025-11-16T20:54:11.210769,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
nodemcu,nodemcu-firmware,nodemcu/nodemcu-firmware,7851,3132,C,32,81.0,slow,19600,True,2025-11-16T20:54:11.228340,3,0,58,310,0.0,3.0,757,104,145,3.0,1.0,1.0,OK
fatih,color,fatih/color,7800,631,Go,23,116.5,slow,3900,True,2025-11-16T20:54:11.234352,0,0,14,96,0.0,5.2,845,152,69,1.0,1.0,1.0,OK
serilog,serilog,serilog/serilog,7780,841,C#,25,137.0,slow,14600,True,2025-11-16T20:54:11.241007,0,0,0,0,0.0,0.0,14,0,0,1.0,1.0,1.0,OK
predis,predis,predis/predis,7734,994,PHP,57,54.0,slow,11700,True,2025-11-16T20:54:11.259426,102,2,1358,15379,0.0,18.1,75128,8985,2531,3.0,5.0,1.0,OK
PrivateBin,PrivateBin,PrivateBin/PrivateBin,7729,934,PHP,40,66.0,slow,16700,True,2025-11-16T20:54:11.288897,87,0,968,6507,0.0,4.8,22303,2648,2272,3.0,1.0,1.0,OK
kelektiv,node.bcrypt.js,kelektiv/node.bcrypt.js,7726,539,C++,22,76.0,slow,8600,True,2025-11-16T20:54:11.295060,2,0,25,119,0.0,5.9,756,217,46,3.0,1.0,1.0,OK
visualfc,liteide,visualfc/liteide,7720,981,C++,32,63.0,slow,10100,True,2025-11-16T20:54:11.320365,47,0,220,969,0.0,0.5,18641,474,426,5.0,1.0,1.0,OK
pwr-Solaar,Solaar,pwr-Solaar/Solaar,7704,476,Python,37,55.0,slow,19500,True,2025-11-16T20:54:11.336016,10,0,443,4308,0.0,0.7,27185,5395,6372,5.0,1.0,1.0,OK
dataarts,dat.gui,dataarts/dat.gui,7701,1073,JavaScript,20,84.5,slow,4500,True,2025-11-16T20:54:11.350921,7,0,599,3112,0.0,3.0,6507,1204,763,3.0,1.0,1.0,OK
trello-archive,RxLifecycle,trello-archive/RxLifecycle,7689,639,Java,22,69.0,slow,2100,False,,,,,,,,,,,,,,
MagicStack,asyncpg,MagicStack/asyncpg,7683,434,Python,31,84.0,slow,9700,True,2025-11-16T20:54:11.359925,27,17,144,1512,0.0,0.6,14681,1995,2025,5.0,5.0,1.0,OK
WebAssembly,wabt,WebAssembly/wabt,7671,777,C++,39,71.0,slow,14800,True,2025-11-16T20:54:11.365147,69,0,2528,15446,0.0,6.9,14656,5134,8661,5.0,1.0,1.0,OK
stanfordnlp,stanza,stanfordnlp/stanza,7652,927,Python,29,78.0,slow,7100,True,2025-11-16T20:54:11.381279,54,0,1786,13388,0.0,1.2,61495,12253,15873,5.0,1.0,1.0,OK
PureLayout,PureLayout,PureLayout/PureLayout,7617,735,Objective-C,21,57.5,slow,4000,True,2025-11-16T20:54:11.386662,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
metafizzy,flickity,metafizzy/flickity,7592,602,JavaScript,24,74.0,slow,1700,True,2025-11-16T20:54:11.391512,23,0,248,1082,0.0,3.1,4757,639,409,3.0,1.0,1.0,OK
open-cli-tools,concurrently,open-cli-tools/concurrently,7561,250,TypeScript,62,50.5,slow,8100,True,2025-11-16T20:54:11.412689,0,0,100,498,0.0,8.7,6531,1039,300,1.0,1.0,1.0,OK
mapstruct,mapstruct,mapstruct/mapstruct,7551,1011,Java,35,73.0,slow,16200,False,,,,,,,,,,,,,,
zsh-users,zsh-completions,zsh-users/zsh-completions,7535,728,Shell,24,62.5,slow,30000,True,2025-11-16T20:54:11.422561,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
ElectronNET,Electron.NET,ElectronNET/Electron.NET,7525,738,C#,22,91.0,slow,8700,True,2025-11-16T20:54:11.427896,14,0,184,1088,0.0,8.5,13807,1526,497,4.0,1.0,1.0,OK
PHPOffice,PHPWord,PHPOffice/PHPWord,7506,2736,PHP,26,196.0,slow,22900,True,2025-11-16T20:54:11.433132,14,0,961,10267,0.0,4.2,44573,6305,5144,4.0,1.0,1.0,OK
PyCQA,bandit,PyCQA/bandit,7472,706,Python,24,51.0,slow,18900,True,2025-11-16T20:54:11.438872,20,67,211,1936,0.0,1.5,18467,1583,1702,5.0,4.0,1.0,OK
oldratlee,useful-scripts,oldratlee/useful-scripts,7471,2808,Shell,30,54.0,slow,1500,True,2025-11-16T20:54:11.444229,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
Project-MONAI,MONAI,Project-MONAI/MONAI,7449,1339,Python,22,78.0,slow,23900,True,2025-11-16T20:54:11.449191,38,0,2050,12818,0.0,6.2,151890,21446,20939,5.0,1.0,1.0,OK
mozilla,geckodriver,mozilla/geckodriver,7429,1535,Unknown,46,66.0,slow,1800,True,2025-11-16T20:54:11.474608,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
laravel,tinker,laravel/tinker,7409,133,PHP,29,70.0,slow,3500,True,2025-11-16T20:54:11.480389,1,0,2,25,0.0,0.0,387,60,36,2.0,1.0,1.0,OK
google,jsonnet,google/jsonnet,7395,469,Jsonnet,38,101.0,slow,15400,False,,,,,,,,,,,,,,
mumble-voip,mumble,mumble-voip/mumble,7370,1253,C++,46,62.0,slow,39400,True,2025-11-16T20:54:11.489464,606,0,252,1244,0.0,0.0,3665,451,606,5.0,1.0,1.0,OK
mvdctop,Movie_Data_Capture,mvdctop/Movie_Data_Capture,7351,1404,Python,49,129.5,slow,300,True,2025-11-16T20:54:11.505138,1,0,305,2023,0.0,4.9,3649,993,1430,3.0,1.0,1.0,OK
technomancy,leiningen,technomancy/leiningen,7298,1590,Clojure,33,57.0,slow,46200,False,,,,,,,,,,,,,,
hybridgroup,gocv,hybridgroup/gocv,7288,898,Go,46,61.0,slow,17500,True,2025-11-16T20:54:11.536796,0,0,366,3037,0.0,4.0,58831,4851,2790,1.0,1.0,1.0,OK
python-visualization,folium,python-visualization/folium,7269,2257,Python,38,87.0,slow,17500,True,2025-11-16T20:54:11.542680,4,0,111,687,0.0,1.1,10053,747,534,4.0,1.0,1.0,OK
tabulapdf,tabula,tabulapdf/tabula,7249,682,CSS,20,114.0,slow,4400,True,2025-11-16T20:54:11.547771,14,0,391,1777,0.0,0.2,10941,604,401,3.0,1.0,1.0,OK
jepsen-io,jepsen,jepsen-io/jepsen,7205,737,Clojure,31,90.0,slow,13300,False,,,,,,,,,,,,,,
barryvdh,laravel-dompdf,barryvdh/laravel-dompdf,7154,980,PHP,30,111.0,slow,5600,True,2025-11-16T20:54:11.568566,0,0,10,133,0.0,0.0,432,65,34,1.0,1.0,1.0,OK
OpenMathLib,OpenBLAS,OpenMathLib/OpenBLAS,7103,1610,C,45,78.5,slow,39300,True,2025-11-16T20:54:11.574609,0,0,148,917,0.0,24.1,2084,404,768,1.0,1.0,1.0,OK
scikit-learn-contrib,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,7060,1322,Python,40,76.0,slow,8800,True,2025-11-16T20:54:11.599215,20,0,670,2632,0.0,6.7,16245,1610,1361,5.0,1.0,1.0,OK
jspreadsheet,ce,jspreadsheet/ce,7053,884,JavaScript,24,64.0,slow,8700,True,2025-11-16T20:54:11.605610,5,0,1228,7940,0.0,8.4,11101,2653,4732,5.0,1.0,1.0,OK
youki-dev,youki,youki-dev/youki,7052,389,Rust,21,68.0,slow,13800,True,2025-11-16T20:54:11.612151,0,2,45,260,0.0,2.2,37642,5719,3415,1.0,3.0,1.0,OK
libfuse,sshfs,libfuse/sshfs,7048,528,C,22,112.0,slow,6000,True,2025-11-16T20:54:11.619015,1,0,1,5,0.0,0.0,546,72,54,4.0,1.0,1.0,OK
google,draco,google/draco,7027,1020,C++,26,57.0,slow,7200,True,2025-11-16T20:54:11.645670,14,0,366,2683,0.0,7.5,4621,513,749,5.0,1.0,1.0,OK
google,gops,google/gops,6983,337,Go,27,62.0,slow,4500,True,2025-11-16T20:54:11.675385,0,0,8,46,0.0,0.0,1339,236,242,1.0,1.0,1.0,OK
quartznet,quartznet,quartznet/quartznet,6938,1726,C#,65,76.5,slow,18800,True,2025-11-16T20:54:11.681671,32,1,4190,21410,0.0,8.9,22784,6119,10365,4.0,5.0,1.0,OK
PixarAnimationStudios,OpenUSD,PixarAnimationStudios/OpenUSD,6935,1356,C++,49,73.5,slow,29000,True,2025-11-16T20:54:11.706615,106,0,12970,43862,0.0,2.7,115142,12638,11414,5.0,1.0,1.0,OK
maharmstone,btrfs,maharmstone/btrfs,6924,271,C,28,77.5,slow,1900,True,2025-11-16T20:54:11.712569,0,0,0,0,0.0,0.0,25,0,0,1.0,1.0,1.0,OK
zeux,meshoptimizer,zeux/meshoptimizer,6907,581,C++,21,139.0,slow,4200,True,2025-11-16T20:54:11.738097,0,0,932,5036,0.0,13.3,3943,565,580,1.0,1.0,1.0,OK
Wandmalfarbe,pandoc-latex-template,Wandmalfarbe/pandoc-latex-template,6903,998,Shell,25,65.0,slow,3600,False,,,,,,,,,,,,,,
HubSpot,vex,HubSpot/vex,6902,488,CSS,21,62.0,slow,3300,True,2025-11-16T20:54:11.757362,19,0,59,315,0.0,0.0,1785,65,57,5.0,1.0,1.0,OK
jarun,buku,jarun/buku,6899,307,Python,43,52.5,slow,8000,True,2025-11-16T20:54:11.763119,12,0,220,2284,0.0,0.0,10538,2273,2876,3.0,1.0,1.0,OK
facebookarchive,xctool,facebookarchive/xctool,6896,732,Objective-C,28,61.0,slow,11000,False,,,,,,,,,,,,,,
wxWidgets,wxWidgets,wxWidgets/wxWidgets,6896,1862,C++,80,93.0,slow,60800,True,2025-11-16T20:54:11.784461,54,0,524,2970,0.0,0.6,22865,666,971,4.0,1.0,1.0,OK
tidyverse,ggplot2,tidyverse/ggplot2,6824,2113,R,28,129.0,slow,36500,True,2025-11-16T20:54:11.789845,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
chillzhuang,SpringBlade,chillzhuang/SpringBlade,6815,1379,PLpgSQL,22,84.5,slow,100,False,,,,,,,,,,,,,,
pdfminer,pdfminer.six,pdfminer/pdfminer.six,6782,1013,Python,24,55.0,slow,15300,True,2025-11-16T20:54:11.815005,9,5,244,1934,0.0,11.6,20509,2082,2443,3.0,4.0,1.0,OK
Angel-ML,angel,Angel-ML/angel,6780,1590,Java,20,59.0,slow,8100,False,,,,,,,,,,,,,,
mahmoud,boltons,mahmoud/boltons,6774,375,Python,23,77.5,slow,9300,True,2025-11-16T20:54:11.846993,45,0,402,1805,0.0,5.5,12195,2977,2906,5.0,1.0,1.0,OK
doctrine,annotations,doctrine/annotations,6745,232,PHP,38,80.0,slow,19900,True,2025-11-16T20:54:11.852971,80,0,216,2510,0.0,17.8,8203,889,619,3.0,1.0,1.0,OK
onionshare,onionshare,onionshare/onionshare,6744,689,Python,35,80.5,slow,28600,True,2025-11-16T20:54:11.857916,17,0,281,2287,0.0,1.8,15678,2107,2530,5.0,1.0,1.0,OK
sj26,mailcatcher,sj26/mailcatcher,6698,596,Ruby,22,101.0,slow,5800,True,2025-11-16T20:54:11.878135,5,0,12,85,0.0,5.5,1274,118,75,3.0,1.0,1.0,OK
hedgedoc,hedgedoc,hedgedoc/hedgedoc,6677,500,TypeScript,35,62.0,slow,3500,True,2025-11-16T20:54:11.883482,18,2,753,3850,0.0,2.4,63359,11037,1885,4.0,5.0,1.0,OK
HaxeFoundation,haxe,HaxeFoundation/haxe,6671,689,Haxe,71,70.0,slow,24500,False,,,,,,,,,,,,,,
grpc-ecosystem,go-grpc-middleware,grpc-ecosystem/go-grpc-middleware,6661,740,Go,25,69.5,slow,17000,True,2025-11-16T20:54:11.924025,0,0,189,1328,0.0,9.7,9434,1246,793,1.0,1.0,1.0,OK
traccar,traccar,traccar/traccar,6647,3010,Java,64,62.0,slow,22800,False,,,,,,,,,,,,,,
flarum,framework,flarum/framework,6634,861,PHP,54,52.0,slow,19900,True,2025-11-16T20:54:11.944130,64,1,1611,10277,0.0,3.5,94700,13937,6211,4.0,5.0,1.0,OK
TigerVNC,tigervnc,TigerVNC/tigervnc,6611,1097,C++,33,65.0,slow,15700,False,,,,,,,,,,,,,,
btcsuite,btcd,btcsuite/btcd,6607,2502,Go,27,78.0,slow,25000,True,2025-11-16T20:54:11.972556,0,0,777,10948,0.0,6.7,121829,18520,20303,1.0,1.0,1.0,OK
php-pm,php-pm,php-pm/php-pm,6564,371,PHP,21,63.0,slow,7500,True,2025-11-16T20:54:11.988109,1,0,55,627,0.0,1.3,2390,423,312,2.0,1.0,1.0,OK
mgba-emu,mgba,mgba-emu/mgba,6557,890,C,40,86.0,slow,21600,True,2025-11-16T20:54:11.994114,237,0,95,615,0.0,0.0,3012,607,519,5.0,1.0,1.0,OK
mitre,caldera,mitre/caldera,6544,1263,Python,34,57.0,slow,12900,True,2025-11-16T20:54:12.000111,29,1,859,4618,0.0,1.2,41197,3425,2065,4.0,4.0,1.0,OK
brython-dev,brython,brython-dev/brython,6527,525,Python,78,53.0,slow,12400,True,2025-11-16T20:54:12.019665,3229,39,32324,198806,0.0,6.6,632058,101374,95451,5.0,4.0,1.0,OK
FlaxEngine,FlaxEngine,FlaxEngine/FlaxEngine,6497,636,C#,22,58.0,slow,9100,True,2025-11-16T20:54:12.026363,2,0,10,89,0.0,0.0,132477,40,34,3.0,1.0,1.0,OK
lballabio,QuantLib,lballabio/QuantLib,6474,2052,C++,54,91.0,slow,25100,True,2025-11-16T20:54:12.050734,2,0,15,74,0.0,0.0,367,54,59,3.0,1.0,1.0,OK
logisim-evolution,logisim-evolution,logisim-evolution/logisim-evolution,6464,815,Java,31,55.0,slow,13400,False,,,,,,,,,,,,,,
peazip,PeaZip,peazip/PeaZip,6463,351,Pascal,88,56.0,slow,3700,True,2025-11-16T20:54:12.069484,0,0,0,0,0.0,0.0,7,0,0,1.0,1.0,1.0,OK
EsotericSoftware,kryo,EsotericSoftware/kryo,6441,842,HTML,35,82.0,slow,9500,False,,,,,,,,,,,,,,
halide,Halide,halide/Halide,6432,1092,C++,24,76.0,slow,28400,False,,,,,,,,,,,,,,
uxlfoundation,oneTBB,uxlfoundation/oneTBB,6423,1142,C++,58,69.0,slow,12500,True,2025-11-16T20:54:12.100311,0,0,61,342,0.0,0.0,1069,171,174,1.0,1.0,1.0,OK
neutrinolabs,xrdp,neutrinolabs/xrdp,6392,1730,C,43,88.0,slow,13600,True,2025-11-16T20:54:12.105816,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
danmar,cppcheck,danmar/cppcheck,6390,1532,C++,43,78.0,slow,51800,True,2025-11-16T20:54:12.128086,50,0,1586,11445,0.0,0.5,23392,5243,7762,3.0,1.0,1.0,OK
bookshelf,bookshelf,bookshelf/bookshelf,6367,577,JavaScript,20,69.0,slow,18100,True,2025-11-16T20:54:12.143700,68,0,1382,13430,0.0,29.7,31496,2344,1038,5.0,1.0,1.0,OK
deepchem,deepchem,deepchem/deepchem,6331,1936,Python,20,138.0,slow,25700,True,2025-11-16T20:54:12.149007,103,0,4293,22274,0.0,4.6,111254,13464,12857,5.0,1.0,1.0,OK
pytransitions,transitions,pytransitions/transitions,6301,558,Python,33,64.0,slow,7900,True,2025-11-16T20:54:12.175184,1,0,259,1300,0.0,5.1,9824,1826,1574,3.0,1.0,1.0,OK
haifengl,smile,haifengl/smile,6295,1149,Java,36,77.0,slow,7100,False,,,,,,,,,,,,,,
apache,flink-cdc,apache/flink-cdc,6265,2096,Java,23,53.5,slow,20100,False,,,,,,,,,,,,,,
madmaze,pytesseract,madmaze/pytesseract,6260,746,Python,26,54.0,slow,4600,True,2025-11-16T20:54:12.198855,0,0,7,41,0.0,0.0,934,135,120,1.0,1.0,1.0,OK
Mbed-TLS,mbedtls,Mbed-TLS/mbedtls,6257,2793,C,74,76.5,slow,40600,True,2025-11-16T20:54:12.204498,0,1,50,448,0.0,1.4,3571,553,574,1.0,4.0,1.0,OK
chaosblade-io,chaosblade,chaosblade-io/chaosblade,6243,970,Go,28,64.0,slow,4900,True,2025-11-16T20:54:12.221214,0,0,70,598,0.0,6.4,6127,1108,1214,1.0,1.0,1.0,OK
jetlinks,jetlinks-community,jetlinks/jetlinks-community,6230,1807,Java,21,59.5,slow,2600,False,,,,,,,,,,,,,,
pre-commit,pre-commit-hooks,pre-commit/pre-commit-hooks,6171,763,Python,36,77.5,slow,11700,True,2025-11-16T20:54:12.241324,0,0,34,283,0.0,0.6,3628,524,392,1.0,1.0,1.0,OK
boa-dev,boa,boa-dev/boa,6168,470,Rust,26,73.0,slow,20700,True,2025-11-16T20:54:12.269034,7,0,211,1290,0.0,7.3,153578,20841,10744,3.0,1.0,1.0,OK
redux-offline,redux-offline,redux-offline/redux-offline,6148,396,JavaScript,23,54.0,slow,5800,True,2025-11-16T20:54:12.283456,0,0,74,397,0.0,4.2,2231,363,120,1.0,1.0,1.0,OK
aisingapore,TagUI,aisingapore/TagUI,6145,631,JavaScript,23,52.0,slow,2100,True,2025-11-16T20:54:12.289895,64,0,2533,14054,0.0,0.5,5446,2362,2492,5.0,1.0,2.0,OK
mledoze,countries,mledoze/countries,6131,1276,PHP,27,83.5,slow,13200,True,2025-11-16T20:54:12.295797,0,0,16,19,0.0,0.0,720,61,34,1.0,1.0,1.0,OK
AFLplusplus,AFLplusplus,AFLplusplus/AFLplusplus,6085,1187,C,39,53.0,slow,33500,True,2025-11-16T20:54:12.302588,14,0,254,1803,0.0,5.0,7812,1363,1683,5.0,1.0,1.0,OK
mixxxdj,mixxx,mixxxdj/mixxx,6076,1510,C++,29,75.0,slow,40700,True,2025-11-16T20:54:12.308563,101,2,9708,51927,0.0,1.6,330271,27222,27873,5.0,5.0,1.0,OK
newmarcel,KeepingYouAwake,newmarcel/KeepingYouAwake,6072,239,Objective-C,45,54.5,slow,3700,True,2025-11-16T20:54:12.315188,0,0,1,20,0.0,0.0,478,1,0,1.0,1.0,1.0,OK
nissl-lab,npoi,nissl-lab/npoi,6068,1482,C#,20,129.0,slow,17000,True,2025-11-16T20:54:12.321481,0,0,0,0,0.0,0.0,19047,0,0,1.0,1.0,1.0,OK
OpenMW,openmw,OpenMW/openmw,6058,990,C++,37,53.0,slow,46300,True,2025-11-16T20:54:12.327308,4,0,38,210,0.0,0.0,3607,191,226,3.0,1.0,1.0,OK
pallets-eco,flask-admin,pallets-eco/flask-admin,6039,1625,Python,28,113.5,slow,38300,True,2025-11-16T20:54:12.333122,41,23,679,4162,0.0,4.1,24136,3249,2906,5.0,5.0,1.0,OK
ocaml,ocaml,ocaml/ocaml,6025,1187,OCaml,39,101.5,slow,46400,True,2025-11-16T20:54:12.338958,6,0,75,298,0.0,0.0,2798,342,260,4.0,1.0,1.0,OK
tailwindlabs,tailwindcss-typography,tailwindlabs/tailwindcss-typography,6022,310,JavaScript,30,61.0,slow,3900,True,2025-11-16T20:54:12.363219,3,0,35,166,0.0,9.6,3994,137,83,3.0,1.0,1.0,OK
apache,hudi,apache/hudi,6019,2440,Java,31,68.5,slow,54100,False,,,,,,,,,,,,,,
tealeg,xlsx,tealeg/xlsx,6002,822,Go,27,59.0,slow,15700,True,2025-11-16T20:54:12.373542,0,0,89,1297,0.0,5.7,17733,2093,2453,1.0,1.0,1.0,OK
thoughtbot,administrate,thoughtbot/administrate,5994,1139,JavaScript,33,66.0,slow,29800,True,2025-11-16T20:54:12.379503,4,0,61,448,0.0,1.3,16856,870,271,3.0,1.0,1.0,OK
github,markup,github/markup,5990,3390,Ruby,21,106.5,slow,11200,True,2025-11-16T20:54:12.385062,11,0,126,636,0.0,0.0,2431,89,40,3.0,1.0,1.0,OK
contribsys,faktory,contribsys/faktory,5979,236,Go,31,67.0,slow,5300,True,2025-11-16T20:54:12.390280,2,0,97,683,0.0,7.9,11554,1389,1326,3.0,1.0,1.0,OK
google,google-java-format,google/google-java-format,5974,903,Java,39,65.0,slow,10400,False,,,,,,,,,,,,,,
btraceio,btrace,btraceio/btrace,5971,964,Java,33,75.0,slow,3200,False,,,,,,,,,,,,,,
cowrie,cowrie,cowrie/cowrie,5971,985,Python,23,177.0,slow,16500,True,2025-11-16T20:54:12.414116,4,4,730,4402,0.0,0.7,23272,4051,4922,3.0,5.0,1.0,OK
doctrine,collections,doctrine/collections,5960,189,PHP,31,59.5,slow,10700,True,2025-11-16T20:54:12.420087,2,0,43,505,0.0,0.6,2789,475,92,3.0,1.0,1.0,OK
apache,pinot,apache/pinot,5948,1428,Java,23,112.0,slow,44600,False,,,,,,,,,,,,,,
airbnb,mavericks,airbnb/mavericks,5932,510,Kotlin,36,50.5,slow,7000,False,,,,,,,,,,,,,,
cisco,openh264,cisco/openh264,5923,1861,C++,20,191.0,slow,16700,False,,,,,,,,,,,,,,
graphql-rust,juniper,graphql-rust/juniper,5908,441,Rust,40,77.0,slow,16000,True,2025-11-16T20:54:12.458620,1,0,21,126,0.0,28.0,78864,7752,2849,3.0,1.0,1.0,OK
weibocom,motan,weibocom/motan,5903,1763,Java,28,109.0,slow,5100,False,,,,,,,,,,,,,,
Respect,Validation,Respect/Validation,5896,775,PHP,36,55.0,slow,19000,True,2025-11-16T20:54:12.468824,28,0,113,1770,0.0,1.0,29548,1904,627,3.0,1.0,1.0,OK
zhongyang219,MusicPlayer2,zhongyang219/MusicPlayer2,5893,456,C++,25,76.5,slow,900,True,2025-11-16T20:54:12.474055,0,0,6,35,0.0,0.0,3808,2,1,1.0,1.0,1.0,OK
JackJiang2011,MobileIMSDK,JackJiang2011/MobileIMSDK,5883,1352,Objective-C,40,65.5,slow,300,False,,,,,,,,,,,,,,
angular,flex-layout,angular/flex-layout,5865,760,TypeScript,27,62.0,slow,5700,True,2025-11-16T20:54:12.504775,15,0,416,1586,0.0,17.0,17051,2509,1010,4.0,1.0,1.0,OK
JSQLParser,JSqlParser,JSQLParser/JSqlParser,5854,1408,Java,37,108.5,slow,17100,False,,,,,,,,,,,,,,
caarlos0,env,caarlos0/env,5834,271,Go,51,52.0,slow,7000,True,2025-11-16T20:54:12.536162,0,0,30,186,0.0,0.7,3184,406,260,1.0,1.0,1.0,OK
LSPosed,LSPosed.github.io,LSPosed/LSPosed.github.io,5821,215,HTML,23,51.0,slow,600,True,2025-11-16T20:54:12.545238,0,0,0,0,0.0,0.0,1,1,0,1.0,1.0,1.0,OK
libfuse,libfuse,libfuse/libfuse,5818,1225,C,57,57.0,slow,23100,True,2025-11-16T20:54:12.552418,0,0,6,28,0.0,0.0,1158,161,163,1.0,1.0,1.0,OK
schemaorg,schemaorg,schemaorg/schemaorg,5813,884,HTML,25,81.0,slow,14800,True,2025-11-16T20:54:12.558361,147,0,2324,14846,0.0,89.9,2136731,4874,4746,5.0,1.0,1.0,OK
doctrine,common,doctrine/common,5811,290,PHP,42,72.0,slow,22100,False,,,,,,,,,,,,,,
Kotlin,kotlinx.serialization,Kotlin/kotlinx.serialization,5810,665,Kotlin,34,56.0,slow,19100,False,,,,,,,,,,,,,,
Neargye,magic_enum,Neargye/magic_enum,5799,517,C++,23,79.0,slow,7300,True,2025-11-16T20:54:12.574864,0,0,3,15,0.0,0.0,37,0,0,1.0,1.0,1.0,OK
dsherret,ts-morph,dsherret/ts-morph,5797,226,TypeScript,23,82.0,slow,6600,True,2025-11-16T20:54:12.581602,114,0,2316,13584,0.0,5.2,74601,18899,5349,4.0,1.0,1.0,OK
Tatsu-syo,noMeiryoUI,Tatsu-syo/noMeiryoUI,5791,174,C++,29,105.0,slow,1500,True,2025-11-16T20:54:12.588188,17,0,18,90,0.0,6.6,3615,24,0,3.0,1.0,1.0,OK
OISF,suricata,OISF/suricata,5766,1619,C,87,57.0,slow,29900,True,2025-11-16T20:54:12.594805,1,0,236,1599,0.0,3.5,100499,20047,15046,2.0,1.0,1.0,OK
hashicorp,go-plugin,hashicorp/go-plugin,5765,493,Go,21,84.0,slow,6200,True,2025-11-16T20:54:12.601428,0,0,184,1348,0.0,7.6,9435,1595,1247,1.0,1.0,1.0,OK
carp-lang,Carp,carp-lang/Carp,5752,179,Haskell,20,94.5,slow,6400,True,2025-11-16T20:54:12.607115,0,0,11,26,0.0,0.0,295,12,12,1.0,1.0,1.0,OK
arvidn,libtorrent,arvidn/libtorrent,5742,1056,C++,59,53.0,slow,15600,True,2025-11-16T20:54:12.613272,2,0,159,1414,0.0,0.3,7796,1474,2485,3.0,1.0,1.0,OK
0xERR0R,blocky,0xERR0R/blocky,5736,245,Go,32,52.0,slow,7500,True,2025-11-16T20:54:12.628717,5,0,500,6320,0.0,12.6,41085,2861,2625,3.0,1.0,1.0,OK
HexFiend,HexFiend,HexFiend/HexFiend,5721,447,Objective-C,20,134.0,slow,8100,True,2025-11-16T20:54:12.634530,1344,0,6444,32443,0.0,35.9,28323,441,248,4.0,1.0,1.0,OK
ledger,ledger,ledger/ledger,5711,524,C++,28,53.0,slow,24400,True,2025-11-16T20:54:12.640273,20,0,288,2428,0.0,3.9,3679,714,1197,3.0,1.0,1.0,OK
mislav,will_paginate,mislav/will_paginate,5705,866,Ruby,22,247.5,slow,7400,True,2025-11-16T20:54:12.646518,0,0,12,69,0.0,0.0,2689,359,258,1.0,1.0,1.0,OK
dokan-dev,dokany,dokan-dev/dokany,5686,689,C,47,56.5,slow,8800,True,2025-11-16T20:54:12.652786,1,0,25,128,0.0,0.0,688,36,22,3.0,1.0,1.0,OK
rack,rack-attack,rack/rack-attack,5682,343,Ruby,25,64.0,slow,9300,True,2025-11-16T20:54:12.659012,0,0,58,566,0.0,17.5,2705,233,125,1.0,1.0,1.0,OK
jagrosh,MusicBot,jagrosh/MusicBot,5679,2744,Java,38,52.5,slow,1700,False,,,,,,,,,,,,,,
JanusGraph,janusgraph,JanusGraph/janusgraph,5669,1211,Java,28,63.0,slow,19800,False,,,,,,,,,,,,,,
python-attrs,attrs,python-attrs/attrs,5656,408,Python,26,122.0,slow,18000,True,2025-11-16T20:54:12.675604,59,0,178,1216,0.0,0.7,10959,1677,995,5.0,1.0,1.0,OK
bwmarrin,discordgo,bwmarrin/discordgo,5652,875,Go,31,113.0,slow,24100,True,2025-11-16T20:54:12.705508,0,0,92,573,0.0,2.7,13275,2147,1757,1.0,1.0,1.0,OK
meefik,linuxdeploy,meefik/linuxdeploy,5652,705,Java,37,59.5,slow,1800,False,,,,,,,,,,,,,,
bats-core,bats-core,bats-core/bats-core,5640,453,Shell,24,119.0,slow,14300,True,2025-11-16T20:54:12.725397,0,0,3,15,0.0,0.0,62,1,0,1.0,1.0,1.0,OK
moxiecode,plupload,moxiecode/plupload,5627,1411,JavaScript,21,100.0,slow,6800,True,2025-11-16T20:54:12.752800,17,0,734,5035,0.0,31.0,9485,1756,2675,4.0,1.0,1.0,OK
RIOT-OS,RIOT,RIOT-OS/RIOT,5626,2067,C,49,94.5,slow,53300,True,2025-11-16T20:54:12.758326,8,0,594,4159,0.0,4.6,25389,4180,3642,5.0,1.0,1.0,OK
